,index,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
7213,7213,"frozenset({67954, 91365})",frozenset({81509}),0.00028318584070796465,0.04389380530973451,0.00010619469026548672,0.375,8.54334677419355,9.376458610697784e-05,1.5297699115044248
7214,7214,"frozenset({67954, 81509})",frozenset({91365}),0.0009026548672566373,0.029061946902654862,0.00010619469026548672,0.1176470588235294,4.048147882782833,7.996178244185136e-05,1.1003964601769909
7215,7215,"frozenset({67954, 96724})",frozenset({81509}),0.001504424778761062,0.04389380530973451,0.00017699115044247788,0.1176470588235294,2.6802656546489567,0.00011095622210039942,1.0835870206489675
7216,7216,"frozenset({67954, 81509})",frozenset({96724}),0.0009026548672566373,0.004938053097345132,0.00017699115044247788,0.19607843137254904,39.707639328132686,0.00017253379277938754,1.2377599827325705
7217,7217,"frozenset({96724, 81509})",frozenset({67954}),0.0004070796460176991,0.008778761061946902,0.00017699115044247788,0.4347826086956522,49.526647966339425,0.00017341749549690656,1.753699115044248
7218,7218,"frozenset({67954, 96971})",frozenset({81509}),0.00042477876106194687,0.04389380530973451,0.00010619469026548672,0.25,5.695564516129032,8.754953402772341e-05,1.2748082595870207
7219,7219,"frozenset({67954, 81509})",frozenset({96971}),0.0009026548672566373,0.01745132743362832,0.00010619469026548672,0.1176470588235294,6.741438969096767,9.044216461743284e-05,1.113555162241888
7220,7220,"frozenset({96971, 81509})",frozenset({67954}),0.0006902654867256638,0.008778761061946902,0.00010619469026548672,0.15384615384615385,17.52481389578164,0.00010013501448821364,1.1714432823813354
7221,7221,"frozenset({67954, 90715})",frozenset({103958}),0.00030088495575221236,0.015734513274336285,8.849557522123894e-05,0.2941176470588235,18.692516376629392,8.376129689090766e-05,1.3943761061946902
7222,7222,"frozenset({67954, 103958})",frozenset({90715}),0.00023008849557522125,0.003504424778761062,8.849557522123894e-05,0.3846153846153846,109.75135975135973,8.768924739603728e-05,1.6193053097345131
7223,7223,"frozenset({90715, 103958})",frozenset({67954}),0.00015929203539823012,0.008778761061946902,8.849557522123894e-05,0.5555555555555556,63.28405017921148,8.709718850340669e-05,2.23024778761062
7224,7224,"frozenset({67954, 90859})",frozenset({91365}),0.00042477876106194687,0.029061946902654862,8.849557522123894e-05,0.2083333333333333,7.168595209094599,7.615067742188112e-05,1.2264480670703306
7225,7225,"frozenset({67954, 91365})",frozenset({90859}),0.00028318584070796465,0.0315929203539823,8.849557522123894e-05,0.3125,9.891456582633054,7.954890751037668e-05,1.408592115848753
7226,7226,"frozenset({67954, 90859})",frozenset({96724}),0.00042477876106194687,0.004938053097345132,0.0001238938053097345,0.29166666666666663,59.06511350059736,0.00012179622523298614,1.404793336803748
7227,7227,"frozenset({90859, 96724})",frozenset({67954}),0.00028318584070796465,0.008778761061946902,0.0001238938053097345,0.4375,49.83618951612904,0.00012140778447803272,1.7621710914454278
7228,7228,"frozenset({67954, 90859})",frozenset({96971}),0.00042477876106194687,0.01745132743362832,0.00010619469026548672,0.25,14.325557809330627,9.878173701934372e-05,1.3100648967551622
7229,7229,"frozenset({67954, 96971})",frozenset({90859}),0.00042477876106194687,0.0315929203539823,0.00010619469026548672,0.25,7.913165266106442,9.277468869919335e-05,1.2912094395280236
7230,7230,"frozenset({67954, 90859})",frozenset({113908}),0.00042477876106194687,0.007469026548672568,8.849557522123894e-05,0.2083333333333333,27.892969984202214,8.5322891377555e-05,1.2537233348858872
7231,7231,"frozenset({67954, 113908})",frozenset({90859}),0.00030088495575221236,0.0315929203539823,8.849557522123894e-05,0.2941176470588235,9.309606195419343,7.89897407784478e-05,1.371910029498525
7232,7232,"frozenset({90859, 113908})",frozenset({67954}),0.0008495575221238937,0.008778761061946902,8.849557522123894e-05,0.10416666666666666,11.86575940860215,8.103751272613361e-05,1.106479522535501
7233,7233,"frozenset({67954, 91365})",frozenset({91013}),0.00028318584070796465,0.02157522123893805,0.0001238938053097345,0.4375,20.277891714520102,0.00011778400814472549,1.7394218289085546
7234,7234,"frozenset({67954, 91013})",frozenset({91365}),0.0004070796460176991,0.029061946902654862,0.0001238938053097345,0.3043478260869565,10.472382566329504,0.0001120632782520166,1.3957234513274337
7235,7235,"frozenset({67954, 91013})",frozenset({96724}),0.0004070796460176991,0.004938053097345132,8.849557522123894e-05,0.2173913043478261,44.023687081190594,8.648539431435508e-05,1.2714680432645036
7236,7236,"frozenset({96724, 91013})",frozenset({67954}),0.00017699115044247788,0.008778761061946902,8.849557522123894e-05,0.5,56.95564516129033,8.694181220142533e-05,1.9824424778761065
7237,7237,"frozenset({67954, 96971})",frozenset({91013}),0.00042477876106194687,0.02157522123893805,0.0001238938053097345,0.29166666666666663,13.518594476346733,0.000114729109562221,1.3813055700156167
7238,7238,"frozenset({67954, 91013})",frozenset({96971}),0.0004070796460176991,0.01745132743362832,0.0001238938053097345,0.3043478260869565,17.439809507011198,0.00011678972511551411,1.4124137168141593
7239,7239,"frozenset({67954, 96971})",frozenset({91365}),0.00042477876106194687,0.029061946902654862,0.00010619469026548672,0.25,8.602314250913519,9.384979246612892e-05,1.2945840707964602
7240,7240,"frozenset({67954, 91365})",frozenset({96971}),0.00028318584070796465,0.01745132743362832,0.00010619469026548672,0.375,21.488336713995942,0.00010125272143472472,1.5720778761061946
7241,7241,"frozenset({67954, 96723})",frozenset({96724}),0.00021238938053097343,0.004938053097345132,8.849557522123894e-05,0.4166666666666666,84.37873357228194,8.744678518286475e-05,1.705820480404551
7242,7242,"frozenset({96723, 96724})",frozenset({67954}),0.0001238938053097345,0.008778761061946902,8.849557522123894e-05,0.7142857142857143,81.3652073732719,8.740794110736941e-05,3.469274336283186
7243,7243,"frozenset({67954, 96971})",frozenset({96724}),0.00042477876106194687,0.004938053097345132,0.00015929203539823012,0.375,75.94086021505377,0.00015719445532148168,1.5920991150442476
7244,7244,"frozenset({67954, 96724})",frozenset({96971}),0.001504424778761062,0.01745132743362832,0.00015929203539823012,0.10588235294117647,6.06729507218709,0.00013303782598480694,1.098903120633442
7245,7245,"frozenset({96971, 96724})",frozenset({67954}),0.00028318584070796465,0.008778761061946902,0.00015929203539823012,0.5625,64.07510080645162,0.00015680601456652832,2.2656485461441216
7246,7246,"frozenset({67954, 114415})",frozenset({96724}),0.00017699115044247788,0.004938053097345132,8.849557522123894e-05,0.5,101.25448028673836,8.762158352259378e-05,1.9901238938053096
7247,7247,"frozenset({96724, 114415})",frozenset({67954}),0.0001238938053097345,0.008778761061946902,8.849557522123894e-05,0.7142857142857143,81.3652073732719,8.740794110736941e-05,3.469274336283186
7248,7248,frozenset({114415}),"frozenset({67954, 96724})",0.000831858407079646,0.001504424778761062,8.849557522123894e-05,0.10638297872340426,70.71339173967459,8.724410682120761e-05,1.11736409608091
7249,7249,"frozenset({67954, 116978})",frozenset({96724}),0.00028318584070796465,0.004938053097345132,0.00010619469026548672,0.375,75.94086021505377,0.00010479630354765448,1.5920991150442476
7250,7250,"frozenset({116978, 96724})",frozenset({67954}),0.0001238938053097345,0.008778761061946902,0.00010619469026548672,0.8571428571428572,97.63824884792628,0.0001051070561516172,6.938548672566375
7251,7251,"frozenset({120640, 67954})",frozenset({96724}),0.00033628318584070794,0.004938053097345132,0.00010619469026548672,0.31578947368421056,63.95019807583476,0.00010453410603806094,1.4543213070115726
7252,7252,"frozenset({120640, 96724})",frozenset({67954}),0.00021238938053097343,0.008778761061946902,0.00010619469026548672,0.5,56.95564516129033,0.0001043301746417104,1.9824424778761065
7253,7253,"frozenset({67954, 197309})",frozenset({96724}),0.000247787610619469,0.004938053097345132,8.849557522123894e-05,0.35714285714285715,72.32462877624168,8.727198684313572e-05,1.5478741396263518
7254,7254,"frozenset({96724, 197309})",frozenset({67954}),0.00033628318584070794,0.008778761061946902,8.849557522123894e-05,0.2631578947368421,29.976655348047547,8.554342548359308e-05,1.3452288242730719
7255,7255,"frozenset({67954, 270381})",frozenset({96724}),0.00031858407079646023,0.004938053097345132,8.849557522123894e-05,0.2777777777777778,56.25248904818798,8.692239016367766e-05,1.3777780803267528
7256,7256,"frozenset({96724, 270381})",frozenset({67954}),0.00028318584070796465,0.008778761061946902,8.849557522123894e-05,0.3125,35.59727822580645,8.600955438953716e-05,1.4417763475462593
7257,7257,"frozenset({67954, 270388})",frozenset({96724}),0.0003893805309734514,0.004938053097345132,0.00010619469026548672,0.2727272727272727,55.2297165200391,0.00010427190852846739,1.3682101769911503
7258,7258,"frozenset({96724, 270388})",frozenset({67954}),0.00026548672566371683,0.008778761061946902,0.00010619469026548672,0.4,45.564516129032256,0.00010386404573576632,1.6520353982300884
7259,7259,"frozenset({67954, 270390})",frozenset({96724}),0.0001946902654867257,0.004938053097345132,0.00010619469026548672,0.5454545454545454,110.4594330400782,0.00010523329939697706,2.1891362831858405
7260,7260,"frozenset({96724, 270390})",frozenset({67954}),0.0001946902654867257,0.008778761061946902,0.00010619469026548672,0.5454545454545454,62.133431085043995,0.00010448555094369176,2.180686725663717
7261,7261,"frozenset({67954, 283134})",frozenset({96724}),0.00017699115044247788,0.004938053097345132,0.00010619469026548672,0.6,121.50537634408606,0.00010532069856684157,2.4876548672566368
7262,7262,"frozenset({96724, 283134})",frozenset({67954}),0.0001946902654867257,0.008778761061946902,0.00010619469026548672,0.5454545454545454,62.133431085043995,0.00010448555094369176,2.180686725663717
7263,7263,"frozenset({67954, 96971})",frozenset({113908}),0.00042477876106194687,0.007469026548672568,8.849557522123894e-05,0.2083333333333333,27.892969984202214,8.5322891377555e-05,1.2537233348858872
7264,7264,"frozenset({67954, 113908})",frozenset({96971}),0.00030088495575221236,0.01745132743362832,8.849557522123894e-05,0.2941176470588235,16.85359742274191,8.324473333855432e-05,1.3919439528023598
7265,7265,"frozenset({96971, 113908})",frozenset({67954}),0.0005663716814159293,0.008778761061946902,8.849557522123894e-05,0.15625,17.798639112903224,8.352353355783539e-05,1.1747807276302853
7266,7266,"frozenset({120640, 67954})",frozenset({96971}),0.00033628318584070794,0.01745132743362832,8.849557522123894e-05,0.2631578947368421,15.079534536137507,8.262698723470907e-05,1.3334589127686474
7267,7267,"frozenset({120640, 96971})",frozenset({67954}),0.00035398230088495576,0.008778761061946902,8.849557522123894e-05,0.25,28.477822580645164,8.538804918161172e-05,1.3216283185840711
7268,7268,"frozenset({67954, 96971})",frozenset({120640}),0.00042477876106194687,0.005823008849557522,8.849557522123894e-05,0.2083333333333333,35.77760891590679,8.602208473647116e-05,1.2558025151374008
7269,7269,"frozenset({270384, 67954})",frozenset({270381}),0.00017699115044247788,0.00463716814159292,0.00010619469026548672,0.6,129.38931297709922,0.000105373952541311,2.4884070796460183
7270,7270,"frozenset({270384, 270381})",frozenset({67954}),0.0003893805309734514,0.008778761061946902,0.00010619469026548672,0.2727272727272727,31.066715542521997,0.00010277641162189677,1.362929203539823
7271,7271,"frozenset({67954, 270381})",frozenset({270384}),0.00031858407079646023,0.00368141592920354,0.00010619469026548672,0.33333333333333337,90.54487179487178,0.00010502184979246613,1.4944778761061948
7272,7272,"frozenset({70458, 89059})",frozenset({75632}),0.000495575221238938,0.03463716814159292,8.849557522123894e-05,0.17857142857142858,5.15548580188335,7.133025295637874e-05,1.1752243170450174
7273,7273,"frozenset({75632, 70458})",frozenset({90859}),0.0014513274336283187,0.0315929203539823,0.00026548672566371683,0.18292682926829268,5.790120926419347,0.00021963505364554786,1.1852146347906485
7274,7274,"frozenset({70458, 90859})",frozenset({75632}),0.001504424778761062,0.03463716814159292,0.00026548672566371683,0.17647058823529413,5.094833027743546,0.0002133777116453912,1.1722262958280658
7275,7275,"frozenset({75632, 90993})",frozenset({70458}),0.0006902654867256638,0.028460176991150443,0.00010619469026548672,0.15384615384615385,5.40566398775354,8.654961234239173e-05,1.1481834271922768
7276,7276,"frozenset({90993, 70458})",frozenset({75632}),0.0003716814159292035,0.03463716814159292,0.00010619469026548672,0.2857142857142857,8.248777283013359,9.332069856684156e-05,1.35150796460177
7277,7277,"frozenset({70458, 91365})",frozenset({75632}),0.0008672566371681416,0.03463716814159292,8.849557522123894e-05,0.1020408163265306,2.9459918867904853,5.8456261257733584e-05,1.0750631536604989
7278,7278,"frozenset({70458, 96971})",frozenset({75632}),0.0008141592920353982,0.03463716814159292,0.00010619469026548672,0.13043478260869565,3.765746150940881,7.79945179732164e-05,1.1101672566371679
7279,7279,"frozenset({75632, 101555})",frozenset({70458}),0.0006725663716814159,0.028460176991150443,8.849557522123894e-05,0.13157894736842107,4.623265252683949,6.935421724488998e-05,1.1187428264950388
7280,7280,"frozenset({70458, 101555})",frozenset({75632}),0.0006017699115044247,0.03463716814159292,8.849557522123894e-05,0.14705882352941174,4.245694189786287,6.765196961390869e-05,1.1318046994202011
7281,7281,"frozenset({70458, 103958})",frozenset({75632}),0.0008141592920353982,0.03463716814159292,0.0001238938053097345,0.15217391304347827,4.393370509431028,9.569363301746416e-05,1.1386330837304288
7282,7282,"frozenset({70458, 110023})",frozenset({75632}),0.0005840707964601769,0.03463716814159292,8.849557522123894e-05,0.15151515151515152,4.374351589476781,6.826501683765369e-05,1.1377490518331226
7283,7283,"frozenset({90993, 70458})",frozenset({90859}),0.0003716814159292035,0.0315929203539823,8.849557522123894e-05,0.2380952380952381,7.536347872482327,7.675307385073224e-05,1.2710342920353983
7284,7284,"frozenset({70458, 91013})",frozenset({90859}),0.0006017699115044247,0.0315929203539823,0.00014159292035398232,0.2352941176470588,7.447684956335475,0.00012258125146840006,1.2663784887678693
7285,7285,"frozenset({70458, 91365})",frozenset({90859}),0.0008672566371681416,0.0315929203539823,0.00014159292035398232,0.163265306122449,5.167781398273597,0.00011419375048946667,1.157364558601338
7286,7286,"frozenset({70458, 90859})",frozenset({96971}),0.001504424778761062,0.01745132743362832,0.00021238938053097343,0.1411764705882353,8.089726762916117,0.00018613517111755037,1.1440635228512546
7287,7287,"frozenset({70458, 96971})",frozenset({90859}),0.0008141592920353982,0.0315929203539823,0.00021238938053097343,0.2608695652173913,8.2572159298502,0.0001866677108622445,1.31019781363873
7288,7288,"frozenset({70458, 113908})",frozenset({90859}),0.00033628318584070794,0.0315929203539823,8.849557522123894e-05,0.2631578947368421,8.329647648533099,7.787140731459003e-05,1.314266750948167
7289,7289,"frozenset({90859, 113908})",frozenset({70458}),0.0008495575221238937,0.028460176991150443,8.849557522123894e-05,0.10416666666666666,3.6600849917081257,6.431701777742973e-05,1.0845095698703435
7290,7290,"frozenset({70458, 91365})",frozenset({91013}),0.0008672566371681416,0.02157522123893805,0.0001238938053097345,0.14285714285714285,6.621352396577993,0.00010518255149189445,1.1414955752212388
7291,7291,"frozenset({70458, 91013})",frozenset({91365}),0.0006017699115044247,0.029061946902654862,0.0001238938053097345,0.20588235294117646,7.084258794869957,0.00010640520009397758,1.22266273352999
7292,7292,"frozenset({70458, 96971})",frozenset({91013}),0.0008141592920353982,0.02157522123893805,0.00010619469026548672,0.13043478260869565,6.045582622962514,8.862902341608584e-05,1.1251884955752212
7293,7293,"frozenset({70458, 91013})",frozenset({96971}),0.0006017699115044247,0.01745132743362832,0.00010619469026548672,0.1764705882352941,10.112158453645149,9.569300650011748e-05,1.193094816687737
7294,7294,"frozenset({70458, 96971})",frozenset({91365}),0.0008141592920353982,0.029061946902654862,8.849557522123894e-05,0.10869565217391304,3.7401366308319663,6.483452110580313e-05,1.089345132743363
7295,7295,"frozenset({70458, 91365})",frozenset({96971}),0.0008672566371681416,0.01745132743362832,8.849557522123894e-05,0.1020408163265306,5.847166452788012,7.336079567703031e-05,1.0942019308125503
7296,7296,"frozenset({95825, 117825})",frozenset({70458}),0.0007256637168141592,0.028460176991150443,8.849557522123894e-05,0.12195121951219512,4.2849775512680495,6.784305740465191e-05,1.1064759095378565
7297,7297,"frozenset({95825, 70458})",frozenset({117825}),0.0006017699115044247,0.02849557522123894,8.849557522123894e-05,0.14705882352941174,5.160759956156374,7.134779544208631e-05,1.139005187671651
7298,7298,"frozenset({70458, 102861})",frozenset({188473}),0.0007610619469026549,0.02088495575221239,8.849557522123894e-05,0.11627906976744184,5.567599527000394,7.260083013548438e-05,1.1079459711224966
7299,7299,"frozenset({70458, 103180})",frozenset({121286}),0.00033628318584070794,0.014123893805309734,0.0001238938053097345,0.368421052631579,26.084949215143123,0.00011914417730440908,1.5609705014749262
7300,7300,"frozenset({70458, 121286})",frozenset({103180}),0.0001946902654867257,0.02612389380530973,0.0001238938053097345,0.6363636363636364,24.359448139935946,0.00011880773748923171,2.678159292035398
7301,7301,"frozenset({181232, 75943})",frozenset({72635}),0.0005309734513274337,0.002619469026548673,0.00014159292035398232,0.26666666666666666,101.8018018018018,0.00014020205184431044,1.3600643604183429
7302,7302,"frozenset({72635, 75943})",frozenset({181232}),0.000247787610619469,0.03527433628318584,0.00014159292035398232,0.5714285714285714,16.199555587413087,0.00013285237685018404,2.251026548672566
7303,7303,frozenset({75943}),"frozenset({181232, 72635})",0.0009557522123893804,0.001592920353982301,0.00014159292035398232,0.14814814814814814,93.00411522633743,0.00014007048320150364,1.172043093497499
7304,7304,"frozenset({181232, 92003})",frozenset({72635}),0.00023008849557522125,0.002619469026548673,8.849557522123894e-05,0.3846153846153846,146.8295218295218,8.789286553371446e-05,1.6207433628318584
7305,7305,"frozenset({92003, 72635})",frozenset({181232}),8.849557522123894e-05,0.03527433628318584,8.849557522123894e-05,1.0,28.34922227797291,8.537395254131099e-05,inf
7306,7306,"frozenset({72635, 110380})",frozenset({96735}),0.00017699115044247788,0.0016991150442477875,0.00010619469026548672,0.6,353.125,0.0001058939619390712,2.4957522123893803
7307,7307,"frozenset({72635, 96735})",frozenset({110380}),0.000495575221238938,0.000743362831858407,0.00010619469026548672,0.2142857142857143,288.2653061224491,0.0001058262980656277,1.2717811745776348
7308,7308,"frozenset({110380, 96735})",frozenset({72635}),0.00023008849557522125,0.002619469026548673,0.00010619469026548672,0.4615384615384615,176.19542619542614,0.00010559198057796224,1.852278128950695
7309,7309,frozenset({110380}),"frozenset({72635, 96735})",0.000743362831858407,0.000495575221238938,0.00010619469026548672,0.14285714285714288,288.2653061224491,0.0001058262980656277,1.166088495575221
7310,7310,"frozenset({72635, 116543})",frozenset({96735}),0.0005309734513274337,0.0016991150442477875,0.00014159292035398232,0.26666666666666666,156.94444444444446,0.0001406907353747357,1.3613193885760255
7311,7311,"frozenset({72635, 96735})",frozenset({116543}),0.000495575221238938,0.024,0.00014159292035398232,0.2857142857142857,11.904761904761903,0.00012969911504424778,1.3663999999999998
7312,7312,"frozenset({96735, 116543})",frozenset({72635}),0.0004601769911504425,0.002619469026548673,0.00014159292035398232,0.30769230769230765,117.46361746361744,0.00014038750097893334,1.4406607669616518
7313,7313,"frozenset({181232, 72635})",frozenset({96735}),0.001592920353982301,0.0016991150442477875,0.00033628318584070794,0.21111111111111108,124.24768518518516,0.00033357663090296814,1.2654518260002492
7314,7314,"frozenset({181232, 96735})",frozenset({72635}),0.0007610619469026549,0.002619469026548673,0.00033628318584070794,0.44186046511627897,168.68321810182272,0.0003342896076435116,1.7869734513274331
7315,7315,"frozenset({72635, 96735})",frozenset({181232}),0.000495575221238938,0.03527433628318584,0.00033628318584070794,0.6785714285714286,19.236972260053047,0.00031880209883311143,3.001368731563422
7316,7316,frozenset({72635}),"frozenset({181232, 96735})",0.002619469026548673,0.0007610619469026549,0.00033628318584070794,0.12837837837837834,168.68321810182275,0.0003342896076435116,1.1464136653632435
7317,7317,frozenset({96735}),"frozenset({181232, 72635})",0.0016991150442477875,0.001592920353982301,0.00033628318584070794,0.19791666666666666,124.24768518518519,0.00033357663090296814,1.2447672681301
7318,7318,"frozenset({72635, 204486})",frozenset({96735}),0.0009026548672566373,0.0016991150442477875,0.00017699115044247788,0.19607843137254904,115.40032679738562,0.00017545743597775865,1.241788905676667
7319,7319,"frozenset({72635, 96735})",frozenset({204486}),0.000495575221238938,0.00184070796460177,0.00017699115044247788,0.35714285714285715,194.02472527472526,0.00017607894118568408,1.5526922320550638
7320,7320,"frozenset({204486, 96735})",frozenset({72635}),0.00021238938053097343,0.002619469026548673,0.00017699115044247788,0.8333333333333333,318.1306306306306,0.00017643480303860913,5.984283185840706
7321,7321,frozenset({96735}),"frozenset({72635, 204486})",0.0016991150442477875,0.0009026548672566373,0.00017699115044247788,0.10416666666666666,115.4003267973856,0.00017545743597775865,1.1152714550318996
7322,7322,"frozenset({96736, 181232})",frozenset({72635}),0.0001238938053097345,0.002619469026548673,8.849557522123894e-05,0.7142857142857143,272.6833976833977,8.817103923564882e-05,3.49083185840708
7323,7323,"frozenset({96736, 72635})",frozenset({181232}),0.0001238938053097345,0.03527433628318584,8.849557522123894e-05,0.7142857142857143,20.249444484266363,8.412530346933981e-05,3.3765398230088497
7324,7324,frozenset({96736}),"frozenset({181232, 72635})",0.00031858407079646023,0.001592920353982301,8.849557522123894e-05,0.2777777777777778,174.3827160493827,8.798809617041272e-05,1.3824098025867937
7325,7325,"frozenset({181232, 107758})",frozenset({72635}),0.0005663716814159293,0.002619469026548673,8.849557522123894e-05,0.15625,59.64949324324325,8.701198214425561e-05,1.1820806293018682
7326,7326,"frozenset({72635, 107758})",frozenset({181232}),0.0001238938053097345,0.03527433628318584,8.849557522123894e-05,0.7142857142857143,20.249444484266363,8.412530346933981e-05,3.3765398230088497
7327,7327,"frozenset({181232, 109423})",frozenset({72635}),0.00028318584070796465,0.002619469026548673,8.849557522123894e-05,0.3125,119.2989864864865,8.775377868274728e-05,1.4507353177795657
7328,7328,"frozenset({72635, 109423})",frozenset({181232}),8.849557522123894e-05,0.03527433628318584,8.849557522123894e-05,1.0,28.34922227797291,8.537395254131099e-05,inf
7329,7329,"frozenset({181232, 72635})",frozenset({109500}),0.001592920353982301,0.0008495575221238937,0.00017699115044247788,0.1111111111111111,130.78703703703704,0.00017563787297360795,1.1240442477876107
7330,7330,"frozenset({181232, 109500})",frozenset({72635}),0.00031858407079646023,0.002619469026548673,0.00017699115044247788,0.5555555555555556,212.0870870870871,0.00017615662933667475,2.2441061946902656
7331,7331,"frozenset({72635, 109500})",frozenset({181232}),0.00031858407079646023,0.03527433628318584,0.00017699115044247788,0.5555555555555556,15.749567932207169,0.00016575330879473727,2.1706327433628316
7332,7332,frozenset({109500}),"frozenset({181232, 72635})",0.0008495575221238937,0.001592920353982301,0.00017699115044247788,0.2083333333333333,130.78703703703698,0.00017563787297360795,1.2611457848160224
7333,7333,"frozenset({72635, 109500})",frozenset({204486}),0.00031858407079646023,0.00184070796460177,0.00014159292035398232,0.4444444444444444,241.45299145299145,0.000141006500117472,1.796686725663717
7334,7334,"frozenset({72635, 204486})",frozenset({109500}),0.0009026548672566373,0.0008495575221238937,0.00014159292035398232,0.1568627450980392,184.64052287581694,0.00014082606312162268,1.1850388968923646
7335,7335,"frozenset({109500, 204486})",frozenset({72635}),0.0001946902654867257,0.002619469026548673,0.00014159292035398232,0.7272727272727272,277.64127764127755,0.00014108293523376928,3.6570619469026537
7336,7336,frozenset({109500}),"frozenset({72635, 204486})",0.0008495575221238937,0.0009026548672566373,0.00014159292035398232,0.16666666666666666,184.64052287581694,0.00014082606312162268,1.198916814159292
7337,7337,"frozenset({181232, 110380})",frozenset({72635}),0.00044247787610619474,0.002619469026548673,0.00015929203539823012,0.36,137.43243243243242,0.00015813297830683686,1.5584070796460177
7338,7338,"frozenset({72635, 110380})",frozenset({181232}),0.00017699115044247788,0.03527433628318584,0.00015929203539823012,0.9,25.514300050175613,0.0001530487900383742,9.647256637168145
7339,7339,frozenset({110380}),"frozenset({181232, 72635})",0.000743362831858407,0.001592920353982301,0.00015929203539823012,0.2142857142857143,134.52380952380952,0.00015810791761296892,1.270699919549477
7340,7340,"frozenset({72635, 122140})",frozenset({116543}),0.00028318584070796465,0.024,0.00010619469026548672,0.375,15.625,9.939823008849558e-05,1.5616
7341,7341,"frozenset({72635, 116543})",frozenset({122140}),0.0005309734513274337,0.0006194690265486724,0.00010619469026548672,0.2,322.85714285714283,0.00010586576865846974,1.2492256637168142
7342,7342,"frozenset({122140, 116543})",frozenset({72635}),0.00015929203539823012,0.002619469026548673,0.00010619469026548672,0.6666666666666667,254.50450450450447,0.00010577742971258518,2.9921415929203548
7343,7343,frozenset({122140}),"frozenset({72635, 116543})",0.0006194690265486724,0.0005309734513274337,0.00010619469026548672,0.17142857142857146,322.8571428571429,0.00010586576865846974,1.2062557216966738
7344,7344,"frozenset({181232, 72635})",frozenset({116543}),0.001592920353982301,0.024,0.0003716814159292035,0.2333333333333333,9.722222222222221,0.0003334513274336283,1.2730434782608695
7345,7345,"frozenset({72635, 116543})",frozenset({181232}),0.0005309734513274337,0.03527433628318584,0.0003716814159292035,0.7,19.84445559458103,0.0003529516798496358,3.2157522123893796
7346,7346,frozenset({72635}),"frozenset({181232, 116543})",0.002619469026548673,0.007451327433628319,0.0003716814159292035,0.14189189189189189,19.042498555562688,0.0003521628945101417,1.1566708940143544
7347,7347,"frozenset({72635, 204486})",frozenset({116543}),0.0009026548672566373,0.024,0.00014159292035398232,0.1568627450980392,6.5359477124183005,0.000119929203539823,1.1575813953488372
7348,7348,"frozenset({72635, 116543})",frozenset({204486}),0.0005309734513274337,0.00184070796460177,0.00014159292035398232,0.26666666666666666,144.87179487179486,0.0001406155532931318,1.3611263073209974
7349,7349,"frozenset({204486, 116543})",frozenset({72635}),0.00021238938053097343,0.002619469026548673,0.00014159292035398232,0.6666666666666666,254.50450450450447,0.00014103657295011355,2.9921415929203534
7350,7350,"frozenset({181232, 72635})",frozenset({122140}),0.001592920353982301,0.0006194690265486724,0.000247787610619469,0.15555555555555553,251.11111111111111,0.000246800845798418,1.183476944573824
7351,7351,"frozenset({181232, 122140})",frozenset({72635}),0.0004778761061946903,0.002619469026548673,0.000247787610619469,0.5185185185185185,197.94794794794797,0.0002465358289607644,2.0714826412525533
7352,7352,"frozenset({72635, 122140})",frozenset({181232}),0.00028318584070796465,0.03527433628318584,0.000247787610619469,0.875,24.80556949322629,0.00023779841804369962,7.717805309734513
7353,7353,frozenset({122140}),"frozenset({181232, 72635})",0.0006194690265486724,0.001592920353982301,0.000247787610619469,0.4,251.11111111111111,0.000246800845798418,1.6640117994100296
7354,7354,"frozenset({72635, 122140})",frozenset({204486}),0.00028318584070796465,0.00184070796460177,0.00014159292035398232,0.5,271.63461538461536,0.0001410716579215287,1.9963185840707964
7355,7355,"frozenset({72635, 204486})",frozenset({122140}),0.0009026548672566373,0.0006194690265486724,0.00014159292035398232,0.1568627450980392,253.22128851540614,0.00014103375362205342,1.1853117925499077
7356,7356,"frozenset({122140, 204486})",frozenset({72635}),0.00021238938053097343,0.002619469026548673,0.00014159292035398232,0.6666666666666666,254.50450450450447,0.00014103657295011355,2.9921415929203534
7357,7357,frozenset({122140}),"frozenset({72635, 204486})",0.0006194690265486724,0.0009026548672566373,0.00014159292035398232,0.22857142857142854,253.22128851540612,0.00014103375362205342,1.2951261881350378
7358,7358,"frozenset({72635, 181230})",frozenset({181232}),0.00033628318584070794,0.03527433628318584,0.0001238938053097345,0.368421052631579,10.444450312937388,0.0001120316391260083,1.5274823008849558
7359,7359,"frozenset({72635, 181230})",frozenset({204486}),0.00033628318584070794,0.00184070796460177,8.849557522123894e-05,0.2631578947368421,142.96558704453443,8.787657608270028e-05,1.354644753476612
7360,7360,"frozenset({204486, 181230})",frozenset({72635}),0.0001946902654867257,0.002619469026548673,8.849557522123894e-05,0.4545454545454545,173.52579852579848,8.798559010102591e-05,1.8285309734513275
7361,7361,"frozenset({181232, 72635})",frozenset({204486}),0.001592920353982301,0.00184070796460177,0.0006371681415929205,0.4,217.3076923076923,0.0006342360404103689,1.6635988200589968
7362,7362,"frozenset({181232, 204486})",frozenset({72635}),0.0011858407079646015,0.002619469026548673,0.0006371681415929205,0.5373134328358209,205.12303348124246,0.0006340618685879866,2.155628889523266
